iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
22,"(24, 16)","(25, 16)",West,"[((23, 16), 'West', 11)]","['(33, 12)', '(25, 14)']","['(33, 12)', '(25, 14)', '(23, 16)']","[(31, 14), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (29, 16), (31, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 14), (28, 16), (30, 13), (30, 16), (32, 16)]",10,0,10
23,"(33, 12)","(32, 12)",East,"[((34, 12), 'East', 12)]","['(25, 14)', '(23, 16)']","['(25, 14)', '(23, 16)', '(34, 12)']","[(31, 14), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (29, 16), (31, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 14), (28, 16), (30, 13), (30, 16), (33, 12), (32, 16)]",11,0,11
24,"(25, 14)","(25, 15)",South,"[((26, 14), 'East', 12)]","['(23, 16)', '(34, 12)']","['(23, 16)', '(34, 12)', '(26, 14)']","[(31, 14), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (29, 16), (31, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 14), (28, 16), (30, 13), (30, 16), (33, 12), (32, 16), (25, 14)]",11,0,11
25,"(23, 16)","(24, 16)",West,"[((22, 16), 'West', 12)]","['(34, 12)', '(26, 14)']","['(34, 12)', '(26, 14)', '(22, 16)']","[(31, 14), (23, 16), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (29, 16), (31, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 14), (28, 16), (30, 13), (30, 16), (33, 12), (32, 16), (25, 14)]",11,0,11
26,"(34, 12)","(33, 12)",East,"[((34, 11), 'South', 13)]","['(26, 14)', '(22, 16)']","['(26, 14)', '(22, 16)', '(34, 11)']","[(31, 14), (23, 16), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (29, 16), (31, 16), (34, 12), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 14), (28, 16), (30, 13), (30, 16), (33, 12), (32, 16), (25, 14)]",12,0,12
27,"(26, 14)","(25, 14)",East,"[((27, 14), 'East', 13)]","['(22, 16)', '(34, 11)']","['(22, 16)', '(34, 11)', '(27, 14)']","[(31, 14), (23, 16), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (34, 12), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 14), (28, 16), (30, 13), (30, 16), (33, 12), (32, 16), (25, 14)]",12,0,12
28,"(22, 16)","(23, 16)",West,"[((21, 16), 'West', 13)]","['(34, 11)', '(27, 14)']","['(34, 11)', '(27, 14)', '(21, 16)']","[(31, 14), (23, 16), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 14), (28, 16), (30, 13), (30, 16), (33, 12), (32, 16), (25, 14)]",12,0,12
29,"(34, 11)","(34, 12)",South,"[((34, 10), 'South', 14)]","['(27, 14)', '(21, 16)']","['(27, 14)', '(21, 16)', '(34, 10)']","[(31, 14), (23, 16), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (30, 16), (33, 12), (32, 16), (25, 14)]",13,0,13
30,"(27, 14)","(26, 14)",East,"[((27, 13), 'South', 14)]","['(21, 16)', '(34, 10)']","['(21, 16)', '(34, 10)', '(27, 13)']","[(31, 14), (23, 16), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (33, 12), (32, 16), (25, 14)]",13,0,13
31,"(21, 16)","(22, 16)",West,"[((20, 16), 'West', 14)]","['(34, 10)', '(27, 13)']","['(34, 10)', '(27, 13)', '(20, 16)']","[(21, 16), (31, 14), (23, 16), (34, 16), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (33, 12), (32, 16), (25, 14)]",13,0,13
32,"(34, 10)","(34, 11)",South,"[((33, 10), 'West', 15)]","['(27, 13)', '(20, 16)']","['(27, 13)', '(20, 16)', '(33, 10)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (33, 12), (32, 16), (25, 14)]",14,0,14
33,"(27, 13)","(27, 14)",South,"[((27, 12), 'South', 15)]","['(20, 16)', '(33, 10)']","['(20, 16)', '(33, 10)', '(27, 12)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (33, 12), (32, 16), (25, 14)]",14,0,14
34,"(20, 16)","(21, 16)",West,"[((19, 16), 'West', 15)]","['(33, 10)', '(27, 12)']","['(33, 10)', '(27, 12)', '(19, 16)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (33, 12), (32, 16), (25, 14)]",14,0,14
35,"(33, 10)","(34, 10)",West,"[((32, 10), 'West', 16)]","['(27, 12)', '(19, 16)']","['(27, 12)', '(19, 16)', '(32, 10)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (33, 12), (32, 16), (25, 14)]",15,0,15
36,"(27, 12)","(27, 13)",South,"[((27, 11), 'South', 16)]","['(19, 16)', '(32, 10)']","['(19, 16)', '(32, 10)', '(27, 11)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (33, 12), (32, 16), (25, 14)]",15,0,15
37,"(19, 16)","(20, 16)",West,"[((18, 16), 'West', 16)]","['(32, 10)', '(27, 11)']","['(32, 10)', '(27, 11)', '(18, 16)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (19, 16), (33, 12), (32, 16), (25, 14)]",15,0,15
38,"(32, 10)","(33, 10)",West,"[((31, 10), 'West', 17)]","['(27, 11)', '(18, 16)']","['(27, 11)', '(18, 16)', '(31, 10)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (28, 16), (30, 13), (27, 14), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14)]",16,0,16
39,"(27, 11)","(27, 12)",South,"[((26, 11), 'West', 17)]","['(18, 16)', '(31, 10)']","['(18, 16)', '(31, 10)', '(26, 11)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (29, 16), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14)]",16,0,16
40,"(18, 16)","(19, 16)",West,"[((17, 16), 'West', 17)]","['(31, 10)', '(26, 11)']","['(31, 10)', '(26, 11)', '(17, 16)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (18, 16), (29, 16), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14)]",16,0,16
41,"(31, 10)","(32, 10)",West,"[((30, 10), 'West', 18)]","['(26, 11)', '(17, 16)']","['(26, 11)', '(17, 16)', '(30, 10)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 14), (18, 16), (29, 16), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14)]",17,0,17
42,"(26, 11)","(27, 11)",West,"[((25, 11), 'West', 18)]","['(17, 16)', '(30, 10)']","['(17, 16)', '(30, 10)', '(25, 11)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 11), (26, 14), (18, 16), (29, 16), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14)]",17,0,17
43,"(17, 16)","(18, 16)",West,"[((16, 16), 'West', 18)]","['(30, 10)', '(25, 11)']","['(30, 10)', '(25, 11)', '(16, 16)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 11), (26, 14), (18, 16), (29, 16), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14)]",17,0,17
44,"(30, 10)","(31, 10)",West,"[((30, 9), 'South', 19), ((29, 10), 'West', 19)]","['(25, 11)', '(16, 16)']","['(25, 11)', '(16, 16)', '(30, 9)', '(29, 10)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 11), (26, 14), (18, 16), (29, 16), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 10), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14)]",18,0,18
45,"(25, 11)","(26, 11)",West,"[((24, 11), 'West', 19)]","['(16, 16)', '(29, 10)', '(30, 9)']","['(16, 16)', '(29, 10)', '(30, 9)', '(24, 11)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 11), (26, 14), (18, 16), (29, 16), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 10), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14), (25, 11)]",18,0,18
46,"(16, 16)","(17, 16)",West,"[((15, 16), 'West', 19)]","['(30, 9)', '(29, 10)', '(24, 11)']","['(30, 9)', '(29, 10)', '(24, 11)', '(15, 16)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 10), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14), (25, 11)]",18,0,18
47,"(30, 9)","(30, 10)",South,"[((30, 8), 'South', 20)]","['(29, 10)', '(15, 16)', '(24, 11)']","['(29, 10)', '(15, 16)', '(24, 11)', '(30, 8)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (30, 9), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 10), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14), (25, 11)]",19,0,19
48,"(29, 10)","(30, 10)",West,[],"['(24, 11)', '(15, 16)', '(30, 8)']","['(24, 11)', '(15, 16)', '(30, 8)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (30, 9), (27, 16), (30, 12), (33, 14), (32, 12), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (29, 10), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 10), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14), (25, 11)]",19,0,19
49,"(24, 11)","(25, 11)",West,"[((24, 12), 'North', 20)]","['(15, 16)', '(30, 8)']","['(15, 16)', '(30, 8)', '(24, 12)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (30, 9), (27, 16), (30, 12), (33, 14), (32, 12), (24, 11), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (29, 10), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 10), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14), (25, 11)]",19,0,19
50,"(15, 16)","(16, 16)",West,"[((14, 16), 'West', 20)]","['(30, 8)', '(24, 12)']","['(30, 8)', '(24, 12)', '(14, 16)']","[(21, 16), (31, 14), (23, 16), (34, 16), (34, 10), (27, 13), (30, 9), (27, 16), (30, 12), (33, 14), (32, 12), (24, 11), (25, 16), (26, 11), (16, 16), (26, 14), (18, 16), (29, 16), (29, 10), (31, 10), (31, 16), (20, 16), (34, 12), (22, 16), (34, 15), (27, 12), (30, 14), (33, 10), (33, 16), (32, 14), (24, 16), (25, 15), (26, 16), (15, 16), (31, 12), (34, 11), (34, 14), (27, 11), (28, 16), (30, 13), (27, 14), (17, 16), (30, 10), (30, 16), (19, 16), (33, 12), (32, 10), (32, 16), (25, 14), (25, 11)]",19,0,19
51,"(30, 8)","(30, 9)",South,"[((31, 8), 'East', 21)]","['(24, 12)', '(14, 16)']","['(24, 12)', '(14, 16)', '(31, 8)']",[51 states],20,0,20
52,"(24, 12)","(24, 11)",North,"[((23, 12), 'West', 21)]","['(14, 16)', '(31, 8)']","['(14, 16)', '(31, 8)', '(23, 12)']",[52 states],20,0,20
53,"(14, 16)","(15, 16)",West,"[((13, 16), 'West', 21)]","['(31, 8)', '(23, 12)']","['(31, 8)', '(23, 12)', '(13, 16)']",[53 states],20,0,20
54,"(31, 8)","(30, 8)",East,"[((32, 8), 'East', 22)]","['(23, 12)', '(13, 16)']","['(23, 12)', '(13, 16)', '(32, 8)']",[54 states],21,0,21
55,"(23, 12)","(24, 12)",West,"[((22, 12), 'West', 22)]","['(13, 16)', '(32, 8)']","['(13, 16)', '(32, 8)', '(22, 12)']",[55 states],21,0,21
56,"(13, 16)","(14, 16)",West,"[((12, 16), 'West', 22)]","['(32, 8)', '(22, 12)']","['(32, 8)', '(22, 12)', '(12, 16)']",[56 states],21,0,21
57,"(32, 8)","(31, 8)",East,"[((33, 8), 'East', 23)]","['(22, 12)', '(12, 16)']","['(22, 12)', '(12, 16)', '(33, 8)']",[57 states],22,0,22
58,"(22, 12)","(23, 12)",West,"[((21, 12), 'West', 23)]","['(12, 16)', '(33, 8)']","['(12, 16)', '(33, 8)', '(21, 12)']",[58 states],22,0,22
59,"(12, 16)","(13, 16)",West,"[((11, 16), 'West', 23)]","['(33, 8)', '(21, 12)']","['(33, 8)', '(21, 12)', '(11, 16)']",[59 states],22,0,22
60,"(33, 8)","(32, 8)",East,"[((34, 8), 'East', 24)]","['(21, 12)', '(11, 16)']","['(21, 12)', '(11, 16)', '(34, 8)']",[60 states],23,0,23
61,"(21, 12)","(22, 12)",West,"[((20, 12), 'West', 24)]","['(11, 16)', '(34, 8)']","['(11, 16)', '(34, 8)', '(20, 12)']",[61 states],23,0,23
62,"(11, 16)","(12, 16)",West,"[((10, 16), 'West', 24)]","['(34, 8)', '(20, 12)']","['(34, 8)', '(20, 12)', '(10, 16)']",[62 states],23,0,23
63,"(34, 8)","(33, 8)",East,"[((34, 7), 'South', 25)]","['(20, 12)', '(10, 16)']","['(20, 12)', '(10, 16)', '(34, 7)']",[63 states],24,0,24
64,"(20, 12)","(21, 12)",West,"[((20, 11), 'South', 25), ((19, 12), 'West', 25)]","['(10, 16)', '(34, 7)']","['(10, 16)', '(34, 7)', '(20, 11)', '(19, 12)']",[64 states],24,0,24
65,"(10, 16)","(11, 16)",West,"[((9, 16), 'West', 25)]","['(34, 7)', '(19, 12)', '(20, 11)']","['(34, 7)', '(19, 12)', '(20, 11)', '(9, 16)']",[65 states],24,0,24
66,"(34, 7)","(34, 8)",South,"[((34, 6), 'South', 26)]","['(20, 11)', '(19, 12)', '(9, 16)']","['(20, 11)', '(19, 12)', '(9, 16)', '(34, 6)']",[66 states],25,0,25
67,"(20, 11)","(20, 12)",South,"[((20, 10), 'South', 26), ((19, 11), 'West', 26)]","['(19, 12)', '(34, 6)', '(9, 16)']","['(19, 12)', '(34, 6)', '(9, 16)', '(20, 10)', '(19, 11)']",[67 states],25,0,25
68,"(19, 12)","(20, 12)",West,"[((18, 12), 'West', 26)]","['(9, 16)', '(34, 6)', '(19, 11)', '(20, 10)']","['(9, 16)', '(34, 6)', '(19, 11)', '(20, 10)', '(18, 12)']",[68 states],25,0,25
69,"(9, 16)","(10, 16)",West,"[((8, 16), 'West', 26)]","['(34, 6)', '(20, 10)', '(19, 11)', '(18, 12)']","['(34, 6)', '(20, 10)', '(19, 11)', '(18, 12)', '(8, 16)']",[69 states],25,0,25
70,"(34, 6)","(34, 7)",South,"[((33, 6), 'West', 27)]","['(20, 10)', '(18, 12)', '(19, 11)', '(8, 16)']","['(20, 10)', '(18, 12)', '(19, 11)', '(8, 16)', '(33, 6)']",[70 states],26,0,26
71,"(20, 10)","(20, 11)",South,"[((20, 9), 'South', 27)]","['(19, 11)', '(18, 12)', '(33, 6)', '(8, 16)']","['(19, 11)', '(18, 12)', '(33, 6)', '(8, 16)', '(20, 9)']",[71 states],26,0,26
